date	location	variant	sequences	thres
2022-11-01	Denmark	Omicron 22B	15	500.0
2022-11-02	Denmark	Omicron 22B	20	500.0
2022-11-03	Denmark	Omicron 22B	8	500.0
2022-11-04	Denmark	Omicron 22B	4	500.0
2022-11-05	Denmark	Omicron 22B	5	500.0
2022-11-06	Denmark	Omicron 22B	7	500.0
2022-11-07	Denmark	Omicron 22B	10	500.0
2022-11-08	Denmark	Omicron 22B	12	500.0
2022-11-09	Denmark	Omicron 22B	3	500.0
2022-11-10	Denmark	Omicron 22B	9	500.0
2022-11-11	Denmark	Omicron 22B	12	500.0
2022-11-12	Denmark	Omicron 22B	4	500.0
2022-11-13	Denmark	Omicron 22B	7	500.0
2022-11-14	Denmark	Omicron 22B	10	500.0
2022-11-15	Denmark	Omicron 22B	10	500.0
2022-11-16	Denmark	Omicron 22B	7	500.0
2022-11-17	Denmark	Omicron 22B	3	500.0
2022-08-26	Denmark	Omicron 22D	1	500.0
2022-09-07	Denmark	Omicron 22D	1	500.0
2022-09-09	Denmark	Omicron 22D	1	500.0
2022-09-14	Denmark	Omicron 22D	1	500.0
2022-09-21	Denmark	Omicron 22D	1	500.0
2022-09-22	Denmark	Omicron 22D	1	500.0
2022-09-27	Denmark	Omicron 22D	1	500.0
2022-09-28	Denmark	Omicron 22D	1	500.0
2022-10-06	Denmark	Omicron 22D	1	500.0
2022-10-09	Denmark	Omicron 22D	1	500.0
2022-10-12	Denmark	Omicron 22D	1	500.0
2022-10-20	Denmark	Omicron 22D	2	500.0
2022-10-25	Denmark	Omicron 22D	1	500.0
2022-10-26	Denmark	Omicron 22D	1	500.0
2022-10-30	Denmark	Omicron 22D	1	500.0
2022-10-31	Denmark	Omicron 22D	3	500.0
2022-11-01	Denmark	Omicron 22D	2	500.0
2022-11-02	Denmark	Omicron 22D	3	500.0
2022-11-03	Denmark	Omicron 22D	2	500.0
2022-11-04	Denmark	Omicron 22D	1	500.0
2022-11-06	Denmark	Omicron 22D	2	500.0
2022-11-07	Denmark	Omicron 22D	3	500.0
2022-11-08	Denmark	Omicron 22D	4	500.0
2022-11-09	Denmark	Omicron 22D	3	500.0
2022-11-10	Denmark	Omicron 22D	2	500.0
2022-11-11	Denmark	Omicron 22D	3	500.0
2022-11-12	Denmark	Omicron 22D	2	500.0
2022-11-13	Denmark	Omicron 22D	2	500.0
2022-11-14	Denmark	Omicron 22D	1	500.0
2022-11-15	Denmark	Omicron 22D	5	500.0
2022-11-16	Denmark	Omicron 22D	2	500.0
2022-11-17	Denmark	Omicron 22D	1	500.0
2022-09-18	Denmark	Omicron 22E	1	500.0
2022-09-26	Denmark	Omicron 22E	1	500.0
2022-09-29	Denmark	Omicron 22E	1	500.0
2022-10-07	Denmark	Omicron 22E	2	500.0
2022-10-08	Denmark	Omicron 22E	1	500.0
2022-10-09	Denmark	Omicron 22E	1	500.0
2022-10-10	Denmark	Omicron 22E	1	500.0
2022-10-11	Denmark	Omicron 22E	4	500.0
2022-10-12	Denmark	Omicron 22E	2	500.0
2022-10-13	Denmark	Omicron 22E	3	500.0
2022-10-14	Denmark	Omicron 22E	2	500.0
2022-10-15	Denmark	Omicron 22E	1	500.0
2022-10-17	Denmark	Omicron 22E	1	500.0
2022-10-18	Denmark	Omicron 22E	3	500.0
2022-10-19	Denmark	Omicron 22E	3	500.0
2022-10-20	Denmark	Omicron 22E	3	500.0
2022-10-21	Denmark	Omicron 22E	1	500.0
2022-10-22	Denmark	Omicron 22E	2	500.0
2022-10-23	Denmark	Omicron 22E	4	500.0
2022-10-24	Denmark	Omicron 22E	1	500.0
2022-10-25	Denmark	Omicron 22E	6	500.0
2022-10-27	Denmark	Omicron 22E	2	500.0
2022-10-28	Denmark	Omicron 22E	7	500.0
2022-10-29	Denmark	Omicron 22E	5	500.0
2022-10-30	Denmark	Omicron 22E	2	500.0
2022-10-31	Denmark	Omicron 22E	13	500.0
2022-11-01	Denmark	Omicron 22E	9	500.0
2022-11-02	Denmark	Omicron 22E	4	500.0
2022-11-03	Denmark	Omicron 22E	9	500.0
2022-11-04	Denmark	Omicron 22E	6	500.0
2022-11-05	Denmark	Omicron 22E	3	500.0
2022-11-06	Denmark	Omicron 22E	7	500.0
2022-11-07	Denmark	Omicron 22E	6	500.0
2022-11-08	Denmark	Omicron 22E	5	500.0
2022-11-09	Denmark	Omicron 22E	13	500.0
2022-11-10	Denmark	Omicron 22E	10	500.0
2022-11-11	Denmark	Omicron 22E	5	500.0
2022-11-12	Denmark	Omicron 22E	6	500.0
2022-11-13	Denmark	Omicron 22E	5	500.0
2022-11-14	Denmark	Omicron 22E	6	500.0
2022-11-15	Denmark	Omicron 22E	11	500.0
2022-11-16	Denmark	Omicron 22E	10	500.0
2022-11-17	Denmark	Omicron 22E	4	500.0
2022-09-15	Denmark	other	1	500.0
2022-09-25	Denmark	other	1	500.0
2022-10-05	Denmark	other	1	500.0
2022-10-12	Denmark	other	1	500.0
2022-10-24	Denmark	other	2	500.0
2022-10-25	Denmark	other	1	500.0
2022-10-26	Denmark	other	1	500.0
2022-10-27	Denmark	other	1	500.0
2022-10-29	Denmark	other	1	500.0
2022-11-01	Denmark	other	1	500.0
2022-11-02	Denmark	other	1	500.0
2022-11-05	Denmark	other	2	500.0
2022-11-06	Denmark	other	2	500.0
2022-11-08	Denmark	other	2	500.0
2022-11-09	Denmark	other	2	500.0
2022-11-10	Denmark	other	1	500.0
2022-11-11	Denmark	other	1	500.0
2022-11-13	Denmark	other	1	500.0
2022-11-14	Denmark	other	3	500.0
2022-11-15	Denmark	other	1	500.0
2022-11-17	Denmark	other	2	500.0
2022-08-25	Germany	Delta	1	500.0
2022-09-06	Germany	Omicron 21K	1	500.0
2022-08-24	Germany	Omicron 21L	1	500.0
2022-09-15	Germany	Omicron 21L	1	500.0
2022-10-03	Germany	Omicron 21L	1	500.0
2022-10-26	Germany	Omicron 21L	1	500.0
2022-08-20	Germany	Omicron 22A	1	500.0
2022-08-22	Germany	Omicron 22A	3	500.0
2022-08-23	Germany	Omicron 22A	1	500.0
2022-08-25	Germany	Omicron 22A	3	500.0
2022-08-28	Germany	Omicron 22A	1	500.0
2022-08-30	Germany	Omicron 22A	1	500.0
2022-08-31	Germany	Omicron 22A	1	500.0
2022-09-05	Germany	Omicron 22A	1	500.0
2022-09-06	Germany	Omicron 22A	1	500.0
2022-09-07	Germany	Omicron 22A	3	500.0
2022-09-14	Germany	Omicron 22A	1	500.0
2022-09-15	Germany	Omicron 22A	2	500.0
2022-09-16	Germany	Omicron 22A	2	500.0
2022-09-17	Germany	Omicron 22A	1	500.0
2022-09-18	Germany	Omicron 22A	1	500.0
2022-09-19	Germany	Omicron 22A	2	500.0
2022-09-20	Germany	Omicron 22A	3	500.0
2022-09-21	Germany	Omicron 22A	1	500.0
2022-09-23	Germany	Omicron 22A	1	500.0
2022-09-24	Germany	Omicron 22A	1	500.0
2022-09-27	Germany	Omicron 22A	1	500.0
2022-09-28	Germany	Omicron 22A	1	500.0
2022-09-30	Germany	Omicron 22A	1	500.0
2022-10-06	Germany	Omicron 22A	1	500.0
2022-10-07	Germany	Omicron 22A	1	500.0
2022-10-09	Germany	Omicron 22A	1	500.0
2022-10-12	Germany	Omicron 22A	1	500.0
2022-10-27	Germany	Omicron 22A	2	500.0
2022-10-29	Germany	Omicron 22A	1	500.0
2022-11-04	Germany	Omicron 22A	1	500.0
2022-11-08	Germany	Omicron 22A	1	500.0
2022-11-10	Germany	Omicron 22A	1	500.0
2022-11-14	Germany	Omicron 22A	1	500.0
2022-08-20	Germany	Omicron 22B	14	500.0
2022-08-21	Germany	Omicron 22B	8	500.0
2022-08-22	Germany	Omicron 22B	51	500.0
2022-08-23	Germany	Omicron 22B	34	500.0
2022-08-24	Germany	Omicron 22B	25	500.0
2022-08-25	Germany	Omicron 22B	33	500.0
2022-08-26	Germany	Omicron 22B	36	500.0
2022-08-27	Germany	Omicron 22B	17	500.0
2022-08-28	Germany	Omicron 22B	12	500.0
2022-08-29	Germany	Omicron 22B	53	500.0
2022-08-30	Germany	Omicron 22B	24	500.0
2022-08-31	Germany	Omicron 22B	32	500.0
2022-09-01	Germany	Omicron 22B	31	500.0
2022-09-02	Germany	Omicron 22B	32	500.0
2022-09-03	Germany	Omicron 22B	20	500.0
2022-09-04	Germany	Omicron 22B	16	500.0
2022-09-05	Germany	Omicron 22B	50	500.0
2022-09-06	Germany	Omicron 22B	42	500.0
2022-09-07	Germany	Omicron 22B	51	500.0
2022-09-08	Germany	Omicron 22B	27	500.0
2022-09-09	Germany	Omicron 22B	45	500.0
2022-09-10	Germany	Omicron 22B	12	500.0
2022-09-11	Germany	Omicron 22B	23	500.0
2022-09-12	Germany	Omicron 22B	41	500.0
2022-09-13	Germany	Omicron 22B	44	500.0
2022-09-14	Germany	Omicron 22B	49	500.0
2022-09-15	Germany	Omicron 22B	29	500.0
2022-09-16	Germany	Omicron 22B	42	500.0
2022-09-17	Germany	Omicron 22B	20	500.0
2022-09-18	Germany	Omicron 22B	8	500.0
2022-09-19	Germany	Omicron 22B	37	500.0
2022-09-20	Germany	Omicron 22B	40	500.0
2022-09-21	Germany	Omicron 22B	27	500.0
2022-09-22	Germany	Omicron 22B	30	500.0
2022-09-23	Germany	Omicron 22B	10	500.0
2022-09-24	Germany	Omicron 22B	10	500.0
2022-09-25	Germany	Omicron 22B	6	500.0
2022-09-26	Germany	Omicron 22B	27	500.0
2022-09-27	Germany	Omicron 22B	24	500.0
2022-09-28	Germany	Omicron 22B	24	500.0
2022-09-29	Germany	Omicron 22B	34	500.0
2022-09-30	Germany	Omicron 22B	12	500.0
2022-10-01	Germany	Omicron 22B	17	500.0
2022-10-02	Germany	Omicron 22B	18	500.0
2022-10-03	Germany	Omicron 22B	14	500.0
2022-10-04	Germany	Omicron 22B	35	500.0
2022-10-05	Germany	Omicron 22B	28	500.0
2022-10-06	Germany	Omicron 22B	26	500.0
2022-10-07	Germany	Omicron 22B	26	500.0
2022-10-08	Germany	Omicron 22B	18	500.0
2022-10-09	Germany	Omicron 22B	9	500.0
2022-10-10	Germany	Omicron 22B	44	500.0
2022-10-11	Germany	Omicron 22B	31	500.0
2022-10-12	Germany	Omicron 22B	18	500.0
2022-10-13	Germany	Omicron 22B	24	500.0
2022-10-14	Germany	Omicron 22B	25	500.0
2022-10-15	Germany	Omicron 22B	16	500.0
2022-10-16	Germany	Omicron 22B	14	500.0
2022-10-17	Germany	Omicron 22B	42	500.0
2022-10-18	Germany	Omicron 22B	20	500.0
2022-10-19	Germany	Omicron 22B	25	500.0
2022-10-20	Germany	Omicron 22B	31	500.0
2022-10-21	Germany	Omicron 22B	18	500.0
2022-10-22	Germany	Omicron 22B	9	500.0
2022-10-23	Germany	Omicron 22B	4	500.0
2022-10-24	Germany	Omicron 22B	27	500.0
2022-10-25	Germany	Omicron 22B	16	500.0
2022-10-26	Germany	Omicron 22B	23	500.0
2022-10-27	Germany	Omicron 22B	18	500.0
2022-10-28	Germany	Omicron 22B	13	500.0
2022-10-29	Germany	Omicron 22B	14	500.0
2022-10-30	Germany	Omicron 22B	10	500.0
2022-10-31	Germany	Omicron 22B	17	500.0
2022-11-01	Germany	Omicron 22B	17	500.0
2022-11-02	Germany	Omicron 22B	17	500.0
2022-11-03	Germany	Omicron 22B	32	500.0
2022-11-04	Germany	Omicron 22B	17	500.0
2022-11-05	Germany	Omicron 22B	10	500.0
2022-11-06	Germany	Omicron 22B	5	500.0
2022-11-07	Germany	Omicron 22B	21	500.0
2022-11-08	Germany	Omicron 22B	20	500.0
2022-11-09	Germany	Omicron 22B	11	500.0
2022-11-10	Germany	Omicron 22B	16	500.0
2022-11-11	Germany	Omicron 22B	16	500.0
2022-11-12	Germany	Omicron 22B	3	500.0
2022-11-13	Germany	Omicron 22B	7	500.0
2022-11-14	Germany	Omicron 22B	14	500.0
2022-11-15	Germany	Omicron 22B	10	500.0
2022-11-16	Germany	Omicron 22B	5	500.0
2022-11-17	Germany	Omicron 22B	2	500.0
2022-08-22	Germany	Omicron 22C	1	500.0
2022-08-23	Germany	Omicron 22D	1	500.0
2022-09-07	Germany	Omicron 22D	1	500.0
2022-09-13	Germany	Omicron 22D	2	500.0
2022-09-14	Germany	Omicron 22D	1	500.0
2022-09-18	Germany	Omicron 22D	1	500.0
2022-09-19	Germany	Omicron 22D	1	500.0
2022-09-20	Germany	Omicron 22D	1	500.0
2022-09-22	Germany	Omicron 22D	1	500.0
2022-09-28	Germany	Omicron 22D	1	500.0
2022-09-29	Germany	Omicron 22D	2	500.0
2022-10-09	Germany	Omicron 22D	1	500.0
2022-10-10	Germany	Omicron 22D	1	500.0
2022-10-11	Germany	Omicron 22D	1	500.0
2022-10-12	Germany	Omicron 22D	2	500.0
2022-10-13	Germany	Omicron 22D	1	500.0
2022-10-14	Germany	Omicron 22D	1	500.0
2022-10-17	Germany	Omicron 22D	2	500.0
2022-10-18	Germany	Omicron 22D	1	500.0
2022-10-21	Germany	Omicron 22D	1	500.0
2022-10-22	Germany	Omicron 22D	1	500.0
2022-10-24	Germany	Omicron 22D	3	500.0
2022-10-25	Germany	Omicron 22D	1	500.0
2022-10-26	Germany	Omicron 22D	3	500.0
2022-10-27	Germany	Omicron 22D	1	500.0
2022-11-01	Germany	Omicron 22D	1	500.0
2022-11-03	Germany	Omicron 22D	1	500.0
2022-11-05	Germany	Omicron 22D	2	500.0
2022-11-08	Germany	Omicron 22D	1	500.0
2022-11-09	Germany	Omicron 22D	3	500.0
2022-11-11	Germany	Omicron 22D	2	500.0
2022-11-12	Germany	Omicron 22D	2	500.0
2022-11-16	Germany	Omicron 22D	1	500.0
2022-11-17	Germany	Omicron 22D	1	500.0
2022-09-07	Germany	Omicron 22E	1	500.0
2022-09-09	Germany	Omicron 22E	1	500.0
2022-09-15	Germany	Omicron 22E	1	500.0
2022-09-19	Germany	Omicron 22E	1	500.0
2022-09-27	Germany	Omicron 22E	1	500.0
2022-09-28	Germany	Omicron 22E	1	500.0
2022-09-29	Germany	Omicron 22E	2	500.0
2022-09-30	Germany	Omicron 22E	1	500.0
2022-10-01	Germany	Omicron 22E	1	500.0
2022-10-03	Germany	Omicron 22E	2	500.0
2022-10-05	Germany	Omicron 22E	2	500.0
2022-10-07	Germany	Omicron 22E	1	500.0
2022-10-08	Germany	Omicron 22E	1	500.0
2022-10-10	Germany	Omicron 22E	2	500.0
2022-10-12	Germany	Omicron 22E	2	500.0
2022-10-13	Germany	Omicron 22E	3	500.0
2022-10-14	Germany	Omicron 22E	3	500.0
2022-10-15	Germany	Omicron 22E	2	500.0
2022-10-17	Germany	Omicron 22E	1	500.0
2022-10-18	Germany	Omicron 22E	1	500.0
2022-10-19	Germany	Omicron 22E	1	500.0
2022-10-20	Germany	Omicron 22E	3	500.0
2022-10-24	Germany	Omicron 22E	3	500.0
2022-10-25	Germany	Omicron 22E	1	500.0
2022-10-26	Germany	Omicron 22E	3	500.0
2022-10-27	Germany	Omicron 22E	1	500.0
2022-10-28	Germany	Omicron 22E	2	500.0
2022-10-29	Germany	Omicron 22E	1	500.0
2022-10-30	Germany	Omicron 22E	1	500.0
2022-10-31	Germany	Omicron 22E	3	500.0
2022-11-01	Germany	Omicron 22E	3	500.0
2022-11-02	Germany	Omicron 22E	6	500.0
2022-11-03	Germany	Omicron 22E	6	500.0
2022-11-04	Germany	Omicron 22E	4	500.0
2022-11-07	Germany	Omicron 22E	2	500.0
2022-11-08	Germany	Omicron 22E	1	500.0
2022-11-09	Germany	Omicron 22E	5	500.0
2022-11-10	Germany	Omicron 22E	1	500.0
2022-11-11	Germany	Omicron 22E	5	500.0
2022-11-12	Germany	Omicron 22E	5	500.0
2022-11-13	Germany	Omicron 22E	1	500.0
2022-11-14	Germany	Omicron 22E	5	500.0
2022-11-15	Germany	Omicron 22E	2	500.0
2022-11-16	Germany	Omicron 22E	1	500.0
2022-09-02	Germany	other	1	500.0
2022-09-03	Germany	other	1	500.0
2022-09-23	Germany	other	1	500.0
2022-10-05	Germany	other	2	500.0
2022-10-13	Germany	other	1	500.0
2022-10-16	Germany	other	1	500.0
2022-10-22	Germany	other	1	500.0
2022-10-24	Germany	other	1	500.0
2022-11-05	Germany	other	1	500.0
2022-11-07	Germany	other	1	500.0
2022-11-08	Germany	other	1	500.0
2022-11-09	Germany	other	1	500.0
2022-11-11	Germany	other	1	500.0
2022-09-08	United Kingdom	Omicron 21K	1	500.0
2022-10-19	United Kingdom	Omicron 21K	1	500.0
2022-08-24	United Kingdom	Omicron 21L	1	500.0
2022-09-12	United Kingdom	Omicron 21L	1	500.0
2022-09-16	United Kingdom	Omicron 21L	1	500.0
2022-11-15	United Kingdom	Omicron 21L	1	500.0
2022-08-21	United Kingdom	Omicron 22A	3	500.0
2022-08-22	United Kingdom	Omicron 22A	4	500.0
2022-08-23	United Kingdom	Omicron 22A	2	500.0
2022-08-24	United Kingdom	Omicron 22A	1	500.0
2022-08-25	United Kingdom	Omicron 22A	2	500.0
2022-08-26	United Kingdom	Omicron 22A	5	500.0
2022-08-27	United Kingdom	Omicron 22A	2	500.0
2022-08-28	United Kingdom	Omicron 22A	1	500.0
2022-08-29	United Kingdom	Omicron 22A	1	500.0
2022-08-30	United Kingdom	Omicron 22A	3	500.0
2022-08-31	United Kingdom	Omicron 22A	3	500.0
2022-09-01	United Kingdom	Omicron 22A	1	500.0
2022-09-02	United Kingdom	Omicron 22A	5	500.0
2022-09-03	United Kingdom	Omicron 22A	2	500.0
2022-09-04	United Kingdom	Omicron 22A	1	500.0
2022-09-05	United Kingdom	Omicron 22A	1	500.0
2022-09-06	United Kingdom	Omicron 22A	1	500.0
2022-09-07	United Kingdom	Omicron 22A	1	500.0
2022-09-08	United Kingdom	Omicron 22A	2	500.0
2022-09-09	United Kingdom	Omicron 22A	3	500.0
2022-09-10	United Kingdom	Omicron 22A	3	500.0
2022-09-12	United Kingdom	Omicron 22A	3	500.0
2022-09-13	United Kingdom	Omicron 22A	2	500.0
2022-09-14	United Kingdom	Omicron 22A	3	500.0
2022-09-15	United Kingdom	Omicron 22A	1	500.0
2022-09-17	United Kingdom	Omicron 22A	1	500.0
2022-09-18	United Kingdom	Omicron 22A	1	500.0
2022-09-19	United Kingdom	Omicron 22A	1	500.0
2022-09-20	United Kingdom	Omicron 22A	1	500.0
2022-09-21	United Kingdom	Omicron 22A	1	500.0
2022-09-22	United Kingdom	Omicron 22A	1	500.0
2022-09-24	United Kingdom	Omicron 22A	1	500.0
2022-09-25	United Kingdom	Omicron 22A	2	500.0
2022-09-26	United Kingdom	Omicron 22A	2	500.0
2022-09-27	United Kingdom	Omicron 22A	1	500.0
2022-09-28	United Kingdom	Omicron 22A	1	500.0
2022-09-29	United Kingdom	Omicron 22A	1	500.0
2022-09-30	United Kingdom	Omicron 22A	1	500.0
2022-10-02	United Kingdom	Omicron 22A	1	500.0
2022-10-03	United Kingdom	Omicron 22A	5	500.0
2022-10-04	United Kingdom	Omicron 22A	1	500.0
2022-10-05	United Kingdom	Omicron 22A	1	500.0
2022-10-06	United Kingdom	Omicron 22A	1	500.0
2022-10-07	United Kingdom	Omicron 22A	1	500.0
2022-10-09	United Kingdom	Omicron 22A	2	500.0
2022-10-10	United Kingdom	Omicron 22A	2	500.0
2022-10-11	United Kingdom	Omicron 22A	2	500.0
2022-10-12	United Kingdom	Omicron 22A	2	500.0
2022-10-17	United Kingdom	Omicron 22A	2	500.0
2022-10-19	United Kingdom	Omicron 22A	1	500.0
2022-10-21	United Kingdom	Omicron 22A	1	500.0
2022-10-22	United Kingdom	Omicron 22A	1	500.0
2022-10-24	United Kingdom	Omicron 22A	1	500.0
2022-10-25	United Kingdom	Omicron 22A	2	500.0
2022-10-28	United Kingdom	Omicron 22A	2	500.0
2022-10-29	United Kingdom	Omicron 22A	1	500.0
2022-10-31	United Kingdom	Omicron 22A	1	500.0
2022-11-02	United Kingdom	Omicron 22A	2	500.0
2022-11-07	United Kingdom	Omicron 22A	1	500.0
2022-11-10	United Kingdom	Omicron 22A	3	500.0
2022-11-13	United Kingdom	Omicron 22A	1	500.0
2022-08-20	United Kingdom	Omicron 22B	8	500.0
2022-08-21	United Kingdom	Omicron 22B	10	500.0
2022-08-22	United Kingdom	Omicron 22B	34	500.0
2022-08-23	United Kingdom	Omicron 22B	24	500.0
2022-08-24	United Kingdom	Omicron 22B	18	500.0
2022-08-25	United Kingdom	Omicron 22B	18	500.0
2022-08-26	United Kingdom	Omicron 22B	19	500.0
2022-08-27	United Kingdom	Omicron 22B	15	500.0
2022-08-28	United Kingdom	Omicron 22B	9	500.0
2022-08-29	United Kingdom	Omicron 22B	17	500.0
2022-08-30	United Kingdom	Omicron 22B	31	500.0
2022-08-31	United Kingdom	Omicron 22B	15	500.0
2022-09-01	United Kingdom	Omicron 22B	24	500.0
2022-09-02	United Kingdom	Omicron 22B	21	500.0
2022-09-03	United Kingdom	Omicron 22B	10	500.0
2022-09-04	United Kingdom	Omicron 22B	11	500.0
2022-09-05	United Kingdom	Omicron 22B	19	500.0
2022-09-06	United Kingdom	Omicron 22B	24	500.0
2022-09-07	United Kingdom	Omicron 22B	11	500.0
2022-09-08	United Kingdom	Omicron 22B	11	500.0
2022-09-09	United Kingdom	Omicron 22B	11	500.0
2022-09-10	United Kingdom	Omicron 22B	9	500.0
2022-09-11	United Kingdom	Omicron 22B	4	500.0
2022-09-12	United Kingdom	Omicron 22B	16	500.0
2022-09-13	United Kingdom	Omicron 22B	15	500.0
2022-09-14	United Kingdom	Omicron 22B	18	500.0
2022-09-15	United Kingdom	Omicron 22B	16	500.0
2022-09-16	United Kingdom	Omicron 22B	18	500.0
2022-09-17	United Kingdom	Omicron 22B	13	500.0
2022-09-18	United Kingdom	Omicron 22B	7	500.0
2022-09-19	United Kingdom	Omicron 22B	14	500.0
2022-09-20	United Kingdom	Omicron 22B	24	500.0
2022-09-21	United Kingdom	Omicron 22B	26	500.0
2022-09-22	United Kingdom	Omicron 22B	31	500.0
2022-09-23	United Kingdom	Omicron 22B	22	500.0
2022-09-24	United Kingdom	Omicron 22B	12	500.0
2022-09-25	United Kingdom	Omicron 22B	14	500.0
2022-09-26	United Kingdom	Omicron 22B	23	500.0
2022-09-27	United Kingdom	Omicron 22B	28	500.0
2022-09-28	United Kingdom	Omicron 22B	22	500.0
2022-09-29	United Kingdom	Omicron 22B	6	500.0
2022-09-30	United Kingdom	Omicron 22B	19	500.0
2022-10-01	United Kingdom	Omicron 22B	18	500.0
2022-10-02	United Kingdom	Omicron 22B	26	500.0
2022-10-03	United Kingdom	Omicron 22B	20	500.0
2022-10-04	United Kingdom	Omicron 22B	27	500.0
2022-10-05	United Kingdom	Omicron 22B	29	500.0
2022-10-06	United Kingdom	Omicron 22B	21	500.0
2022-10-07	United Kingdom	Omicron 22B	24	500.0
2022-10-08	United Kingdom	Omicron 22B	17	500.0
2022-10-09	United Kingdom	Omicron 22B	9	500.0
2022-10-10	United Kingdom	Omicron 22B	22	500.0
2022-10-11	United Kingdom	Omicron 22B	26	500.0
2022-10-12	United Kingdom	Omicron 22B	22	500.0
2022-10-13	United Kingdom	Omicron 22B	17	500.0
2022-10-14	United Kingdom	Omicron 22B	19	500.0
2022-10-15	United Kingdom	Omicron 22B	11	500.0
2022-10-16	United Kingdom	Omicron 22B	12	500.0
2022-10-17	United Kingdom	Omicron 22B	34	500.0
2022-10-18	United Kingdom	Omicron 22B	21	500.0
2022-10-19	United Kingdom	Omicron 22B	14	500.0
2022-10-20	United Kingdom	Omicron 22B	12	500.0
2022-10-21	United Kingdom	Omicron 22B	12	500.0
2022-10-22	United Kingdom	Omicron 22B	9	500.0
2022-10-23	United Kingdom	Omicron 22B	13	500.0
2022-10-24	United Kingdom	Omicron 22B	16	500.0
2022-10-25	United Kingdom	Omicron 22B	11	500.0
2022-10-26	United Kingdom	Omicron 22B	18	500.0
2022-10-27	United Kingdom	Omicron 22B	4	500.0
2022-10-28	United Kingdom	Omicron 22B	13	500.0
2022-10-29	United Kingdom	Omicron 22B	10	500.0
2022-10-30	United Kingdom	Omicron 22B	3	500.0
2022-10-31	United Kingdom	Omicron 22B	14	500.0
2022-11-01	United Kingdom	Omicron 22B	16	500.0
2022-11-02	United Kingdom	Omicron 22B	15	500.0
2022-11-03	United Kingdom	Omicron 22B	15	500.0
2022-11-04	United Kingdom	Omicron 22B	8	500.0
2022-11-05	United Kingdom	Omicron 22B	6	500.0
2022-11-06	United Kingdom	Omicron 22B	3	500.0
2022-11-07	United Kingdom	Omicron 22B	8	500.0
2022-11-08	United Kingdom	Omicron 22B	9	500.0
2022-11-09	United Kingdom	Omicron 22B	8	500.0
2022-11-10	United Kingdom	Omicron 22B	3	500.0
2022-11-11	United Kingdom	Omicron 22B	5	500.0
2022-11-12	United Kingdom	Omicron 22B	4	500.0
2022-11-13	United Kingdom	Omicron 22B	4	500.0
2022-11-14	United Kingdom	Omicron 22B	9	500.0
2022-11-15	United Kingdom	Omicron 22B	4	500.0
2022-11-16	United Kingdom	Omicron 22B	5	500.0
2022-11-17	United Kingdom	Omicron 22B	2	500.0
2022-08-30	United Kingdom	Omicron 22D	1	500.0
2022-09-05	United Kingdom	Omicron 22D	1	500.0
2022-09-06	United Kingdom	Omicron 22D	2	500.0
2022-09-07	United Kingdom	Omicron 22D	1	500.0
2022-09-10	United Kingdom	Omicron 22D	1	500.0
2022-09-11	United Kingdom	Omicron 22D	3	500.0
2022-09-12	United Kingdom	Omicron 22D	1	500.0
2022-09-13	United Kingdom	Omicron 22D	1	500.0
2022-09-18	United Kingdom	Omicron 22D	1	500.0
2022-09-20	United Kingdom	Omicron 22D	1	500.0
2022-09-21	United Kingdom	Omicron 22D	3	500.0
2022-09-22	United Kingdom	Omicron 22D	5	500.0
2022-09-25	United Kingdom	Omicron 22D	2	500.0
2022-09-26	United Kingdom	Omicron 22D	2	500.0
2022-09-28	United Kingdom	Omicron 22D	1	500.0
2022-09-30	United Kingdom	Omicron 22D	2	500.0
2022-10-01	United Kingdom	Omicron 22D	1	500.0
2022-10-02	United Kingdom	Omicron 22D	4	500.0
2022-10-03	United Kingdom	Omicron 22D	2	500.0
2022-10-04	United Kingdom	Omicron 22D	2	500.0
2022-10-05	United Kingdom	Omicron 22D	3	500.0
2022-10-07	United Kingdom	Omicron 22D	1	500.0
2022-10-08	United Kingdom	Omicron 22D	1	500.0
2022-10-09	United Kingdom	Omicron 22D	2	500.0
2022-10-11	United Kingdom	Omicron 22D	4	500.0
2022-10-13	United Kingdom	Omicron 22D	1	500.0
2022-10-15	United Kingdom	Omicron 22D	3	500.0
2022-10-16	United Kingdom	Omicron 22D	3	500.0
2022-10-17	United Kingdom	Omicron 22D	1	500.0
2022-10-18	United Kingdom	Omicron 22D	4	500.0
2022-10-19	United Kingdom	Omicron 22D	4	500.0
2022-10-20	United Kingdom	Omicron 22D	5	500.0
2022-10-22	United Kingdom	Omicron 22D	1	500.0
2022-10-24	United Kingdom	Omicron 22D	3	500.0
2022-10-25	United Kingdom	Omicron 22D	5	500.0
2022-10-26	United Kingdom	Omicron 22D	1	500.0
2022-10-27	United Kingdom	Omicron 22D	2	500.0
2022-10-28	United Kingdom	Omicron 22D	1	500.0
2022-10-31	United Kingdom	Omicron 22D	5	500.0
2022-11-01	United Kingdom	Omicron 22D	3	500.0
2022-11-02	United Kingdom	Omicron 22D	2	500.0
2022-11-03	United Kingdom	Omicron 22D	4	500.0
2022-11-04	United Kingdom	Omicron 22D	1	500.0
2022-11-05	United Kingdom	Omicron 22D	3	500.0
2022-11-06	United Kingdom	Omicron 22D	3	500.0
2022-11-07	United Kingdom	Omicron 22D	2	500.0
2022-11-08	United Kingdom	Omicron 22D	2	500.0
2022-11-09	United Kingdom	Omicron 22D	3	500.0
